0	0	
1.551E-3	97.36	
3.101E-3	194.7	
4.652E-3	292.1	
6.202E-3	389.5	
7.753E-3	486.8	
9.303E-3	514.3	
10.85E-3	519.2	
12.40E-3	522.4	
13.95E-3	524.6	
15.51E-3	526.1	
21.15E-3	529.2	
26.79E-3	530.5	
32.44E-3	531.2	
38.08E-3	531.6	
43.72E-3	531.9	
49.37E-3	532.1	
55.01E-3	532.2	
60.66E-3	532.3	
66.30E-3	532.4	
71.94E-3	532.4	
77.59E-3	532.5	
83.23E-3	532.5	
